Day,Observed intensity, White ratio, Estimated intensity
1,0,0.27899999547887727,0
1,0,0.26862211552372683,0
1,0,0.28176002332899314,0
1,0,0.26686577690972224,0
1,0,0.2724921603732639,0
1,0,0.274772130895544,0
1,0,0.26438332338686343,0
1,0,0.2596247603804977,0
1,0,0.2672825068721065,0
1,0,0.2644617603443287,0
1,0,0.2691622133608218,0
1,0,0.25847318070023145,0
1,0,0.25526633481626165,0
1,0,0.2538741229021991,0
1,0,0.260326171875,0
1,0,0.27038975694444445,0
1,0,0.284731015805845,0
1,0,0.2775479103370949,0
1,0,0.2787950801142939,0
1,0,0.2832003264250579,0
1,0,0.2727294198495371,0
1,0,0.2756954564803686,0
1,0,0.2513772922092014,0
1,0,0.2735392975983796,0
1,0,0.26382148347077544,0
1,0,0.2803393509476273,0
1,0,0.2810898663556134,0
1,0,0.24646402542679396,0
1,0,0.26607472511574076,0
1,0,0.26947049515335647,0
1,0,0.28398021556712955,0
1,1,0.3974991861979166,2
1,1,0.42006030273437495,2
1,1,0.4383375560619213,2
1,1,0.4791976499204283,2
1,1,0.45132289556809413,2
1,1,0.45255373806423616,2
1,1,0.4484237874348958,2
1,1,0.3854806676793981,2
1,1,0.3867556559244791,2
1,1,0.4420128625940393,2
1,1,0.4351342366536459,2
1,1,0.4129445891203704,2
1,1,0.4337286693431712,2
1,1,0.4377859655309606,2
1,1,0.43291467737268513,2
1,1,0.3869677101417824,2
1,1,0.3907117693865741,2
1,1,0.4010811405888311,2
1,1,0.42939456741898147,2
1,1,0.41310561342592594,2
1,1,0.43236271158854167,2
1,1,0.4790732195818866,2
1,1,0.4610371365017361,2
1,1,0.4440463505497686,2
1,1,0.42409684696903943,2
1,2,0.39569600875289346,2
1,2,0.4482131166811343,2
1,2,0.4823162299262152,2
1,2,0.508355871129919,2
1,2,0.563569552951389,2
1,2,0.5615141872829861,2
1,2,0.5017325620298032,2
1,2,0.5175187671802662,2
1,2,0.5465620524088541,2
1,2,0.5487204951533564,2
1,2,0.548820384837963,2
1,2,0.5434584192346643,2
0,0,0.30430101634837964,0
0,0,0.30133733452690975,0
0,0,0.30235156702112265,0
0,0,0.30739338740596067,0
0,0,0.3138291512948495,0
0,0,0.3271586959273727,1
0,0,0.3196032624421296,1
0,0,0.33158291286892355,1
0,0,0.33173778392650466,1
0,0,0.32557046621817126,1
0,0,0.290152501989294,0
0,0,0.3134213550708912,0
0,0,0.31698051848234954,0
0,0,0.3429948323567709,1
0,0,0.354330665870949,1
0,0,0.34420502387152774,1
0,0,0.31814615885416664,1
0,0,0.3511832682291666,1
0,0,0.4951051839192708,2
0,0,0.5383999565972223,2
0,0,0.5330142053674768,2
0,0,0.5106084526909723,2
0,0,0.5043762116608795,2
0,0,0.4999797408492476,2
0,0,0.4815753264250579,2
0,0,0.45751137062355335,2
0,0,0.46263780834056717,2
0,0,0.4309557834201389,2
0,1,0.5325927508318865,2
0,1,0.6036025028935185,2
0,1,0.6147192066333911,2
0,1,0.6162455512152777,2
0,1,0.5743380488642938,2
0,1,0.5928811984592014,2
0,1,0.5697116427951391,2
0,1,0.5619468768084491,2
0,1,0.5684630579065394,2
0,1,0.5739291540075231,2
0,1,0.5744804868344907,2
0,1,0.5673609935619213,2
0,1,0.5705822934751159,2
0,1,0.5819920789930554,2
0,1,0.5848200864438657,2
0,1,0.555471937391493,2
0,1,0.5367459129050925,2
0,1,0.5432533546730324,2
0,1,0.5506819661458334,2
0,1,0.5607290310329861,2
0,2,0.7274063449435764,2
0,2,0.7284735966435184,2
0,2,0.7318130425347223,2
0,2,0.7312172263816551,2
0,2,0.7247044180410879,2
0,2,0.7251417643229167,2
0,2,0.7284034107349536,2
0,2,0.7291408465350115,2
0,2,0.7206678964120371,2
0,2,0.7240954680266203,2
0,2,0.7200253454137732,2
0,2,0.7159337203414352,2
0,2,0.7240351878978587,2
0,2,0.7175106201171874,2
0,2,0.7230960512514465,2
0,2,0.7297611310040509,2
0,2,0.7289203423394098,2
0,2,0.7178007676866319,2
0,2,0.7259451090494793,2
0,2,0.7308633490668404,2
0,2,0.6886261438440396,2
0,2,0.7210098108362268,2
0,2,0.7249953115957753,2
0,2,0.727270435474537,2
0,2,0.7218963532624422,2
0,2,0.7058466480396411,2
0,2,0.7177119095413774,2
0,2,0.7190124692563657,2
0,2,0.7158140145760996,2
0,2,0.7180434705946179,2
0,2,0.7113074589482059,2
0,2,0.7153325421368635,2
0,2,0.7041467104311341,2
0,2,0.7219720006872106,2
0,2,0.7195478063512731,2
0,2,0.7105568305121529,2
0,2,0.7053805881076389,2
0,2,0.6849400182653357,2
0,2,0.7155583179615161,2
0,2,0.7014064172815394,2
0,2,0.6391733895760994,2
0,2,0.7072939769603589,2
0,2,0.7140166106047456,2
0,2,0.717086525245949,2
0,2,0.7033468153211806,2
0,2,0.7147597158926505,2
0,2,0.6711845929181133,2
0,2,0.7028762207031249,2
0,2,0.6973123688874421,2
0,2,0.6741849229600694,2
0,2,0.697075453016493,2
0,2,0.6893747739438658,2
0,2,0.6708062698929399,2
0,2,0.6971909812644675,2
0,2,0.7082570303457754,2
0,2,0.709612878870081,2
0,2,0.7041095829716435,2
0,2,0.706376537181713,2
0,2,0.7281875632957175,2
0,2,0.7311340015552662,2
